name,address,lat,lon,coordinate_source,outdoor_seating,outdoor_seating_source,category,osm_type,osm_id,osm_name,osm_address,osm_outdoor_seating_raw,google_place_id,google_name,google_address,google_outdoor_seating,google_price_level,google_price_range,google_rating,google_user_rating_count,google_maps_uri,google_match_distance_m,google_match_name_similarity
Axelborg Bodega,"Axeltorv 1, 1609 København",55.6754287,12.5644398,osm,yes,osm+google,bar,node,893959430,Axelborg Bodega,,yes,ChIJ35igSwxTUkYRV7mdZYgAdK4,Axelborg Bodega,"Axeltorv 1, 1609 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.2,1504,https://maps.google.com/?cid=12570673045718284631&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,17.5,1.0
B.93,,55.7133641,12.5824276,osm,yes,osm,cafe,node,9935584128,B.93,,yes,,,,,,,,,,,
BAFI,"Rantzausgade 42, st. 2, 2200 København",55.6871328,12.5482879,osm,yes,osm,cafe,node,13098274256,BAFI,,yes,ChIJ9cRUnDxTUkYRgXne3pmylzw,BAFI,"Rantzausgade 42, st. 2, 2200 København",,,,5,21,https://maps.google.com/?cid=4366154737697847681&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,11.7,1.0
BASARA sushi restaurant,"Østergade 52, 1100 København",55.6792416,12.5806831,osm,yes,google,restaurant,node,4074248177,Skagen Fiskerestaurant kbh,,,ChIJl4AlLF1TUkYRpa8yrLuCxJA,BASARA sushi restaurant,"Østergade 52, 1100 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.4,77,https://maps.google.com/?cid=10431606379456409509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,26.1,0.571
BEHOV Rentemestervej,"Rentemestervej 94, 2400 København",55.7091261,12.5194633,osm,yes,google,restaurant,node,3999936472,Behov,,,ChIJ1-9AEjBSUkYRHmCscze36Jg,BEHOV Rentemestervej,"Rentemestervej 94, 2400 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,1301,https://maps.google.com/?cid=11018257937153679390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.5,0.4
BISTRO 23,"Nyhavn 23, 1051 København",55.6803686,12.5896233,osm,yes,osm+google,restaurant,node,11844868465,Bistro 23,,yes,ChIJG0gJtCJTUkYRygw28vMtl8Y,BISTRO 23,"Nyhavn 23, 1051 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",3.8,443,https://maps.google.com/?cid=14309956866756971722&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.8,1.0
BRUS,"Guldbergsgade 29, 2200 København",55.691821,12.555717,osm,yes,google,pub,node,8110000748,Brus Bar,,,ChIJN-5GHkeLS0YRUMSC1_FNNAE,BRUS,"Guldbergsgade 29, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.5,3864,https://maps.google.com/?cid=86779993925010512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,45.6,0.667
BRUS,"Guldbergsgade 29, 2200 København",55.6918656,12.5557824,osm,yes,google,restaurant,node,12798373371,BRUS,,,ChIJN-5GHkeLS0YRUMSC1_FNNAE,BRUS,"Guldbergsgade 29, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.5,3864,https://maps.google.com/?cid=86779993925010512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,39.2,1.0
BRYGGENS SPISEHUS,"Islands Brygge 18, 2300 København",55.6669073,12.5763106,osm,yes,osm+google,cafe,node,307614912,Bryggens Spisehus,,yes,ChIJ-7ufpWtTUkYRs0Q3qo_LNeY,BRYGGENS SPISEHUS,"Islands Brygge 18, 2300 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,700,https://maps.google.com/?cid=16588388620385600691&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.5,1.0
BRÆT - Board Games and Brews,"Jægersborggade 14, kld. tv, 2200 København",55.6922576,12.5447623,osm,yes,osm+google,cafe,node,13017363996,BRÆT - Board Games & Brews,,yes,ChIJ__whF_RTUkYRpAfPq-nm28Q,BRÆT - Board Games and Brews,"Jægersborggade 14, kld. tv, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.9,29,https://maps.google.com/?cid=14185185342617749412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.8,1.0
Bakkehusets Orangeri,"Rahbeks Alle 23, 1801 Frederiksberg",55.6681369,12.5317994,osm,yes,osm,cafe,node,9881108293,Bakkehusets Orangeri,,yes,ChIJIbAJ8PRTUkYRhS8BBX1ZR30,Bakkehusets Orangeri,"Rahbeks Alle 23, 1801 Frederiksberg",,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.1,25,https://maps.google.com/?cid=9027282371577196421&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,18.5,1.0
BaneGaarden,"Otto Busses Vej 45, 2450 København",55.6584136,12.5427014,osm,yes,osm+google,cafe,node,9350829302,Perron,,yes,ChIJiSCnjYJTUkYR3J6D9tbJhEs,BaneGaarden,"Otto Busses Vej 45, 2450 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,1153,https://maps.google.com/?cid=5441696174866407132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.3,0.353
BaneGaarden,"Otto Busses Vej 45, 2450 København",55.6587172,12.5425612,osm,yes,osm+google,cafe,node,8217907846,Banegaardens cafe,,yes,ChIJiSCnjYJTUkYR3J6D9tbJhEs,BaneGaarden,"Otto Busses Vej 45, 2450 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,1153,https://maps.google.com/?cid=5441696174866407132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,29.2,0.786
BaneGaarden,"Otto Busses Vej 45, 2450 København",55.6587534,12.542553,osm,yes,google,bar,node,8218113059,Cocktailbar banegaarden,,,ChIJiSCnjYJTUkYR3J6D9tbJhEs,BaneGaarden,"Otto Busses Vej 45, 2450 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,1153,https://maps.google.com/?cid=5441696174866407132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,33.3,0.647
Bankeråt,"Ahlefeldtsgade 27, 29, 1359 København",55.6834082,12.5651843,osm,yes,google,pub,node,25440922,Bankeråt,,,ChIJ0yn47wVTUkYRtub2h3ivIVw,Bankeråt,"Ahlefeldtsgade 27, 29, 1359 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.1,776,https://maps.google.com/?cid=6638780257932863158&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,11.7,1.0
Bar 33,"Dybbølsgade 33, 1721 København",55.6660602,12.5535057,osm,yes,osm,bar,node,674777891,Bar 33 Vesterbro,,yes,ChIJszeS7qJTUkYRy8hX68_iMy8,Bar 33,"Dybbølsgade 33, 1721 København",,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",3.9,25,https://maps.google.com/?cid=3401311526229362891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.8,0.545
Bar 42,"Sønder Blvd. 42, 1720 København",55.6672208,12.553453,osm,yes,osm+google,bar,node,674852970,Café 42,,yes,ChIJY0XRJXRTUkYR3RFWHz7iRN0,Bar 42,"Sønder Blvd. 42, 1720 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.1,169,https://maps.google.com/?cid=15944117337239982557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.9,0.667
Bar Amore,"Gl. Kongevej 74D, 1850 Frederiksberg",55.6742544,12.5517043,osm,yes,google,restaurant,node,9850974374,Bar Amore,,,ChIJ6zYWBwBTUkYR7v-PeoKncI4,Bar Amore,"Gl. Kongevej 74D, 1850 Frederiksberg",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""700""}}",4.1,74,https://maps.google.com/?cid=10263887729621204974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.1,1.0
Bar Deco,"Ny Adelgade 5B, 1104 København",55.6812174,12.5837622,osm,yes,google,bar,node,6693570070,Bar Deco,,,ChIJZST2HwpTUkYRy4SE8s_yFGE,Bar Deco,"Ny Adelgade 5B, 1104 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,357,https://maps.google.com/?cid=6995483096154145995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.2,1.0
Bar Deco,"Ny Adelgade 5B, 1104 København",55.681259,12.5835806,osm,yes,google,cafe,node,4018777297,Fars Dreng,,,ChIJZST2HwpTUkYRy4SE8s_yFGE,Bar Deco,"Ny Adelgade 5B, 1104 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,357,https://maps.google.com/?cid=6995483096154145995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,19.4,0.556
Bar Poldo,"Lille Kongensgade 6, 1074 København",55.679712,12.5843188,osm,yes,google,bar,node,12823287600,Bar Poldo,,,ChIJN7OtmxdTUkYRdN7Cm6JhFtw,Bar Poldo,"Lille Kongensgade 6, 1074 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.5,131,https://maps.google.com/?cid=15858970488857615988&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.0,1.0
Bar Sol,"Refshalevej 169b, 1432 København",55.6938233,12.6077044,osm,yes,osm,bar,node,8203996160,Piola,,yes,ChIJ66wudgBTUkYRfg57LEcb2sk,Bar Sol,"Refshalevej 169b, 1432 København",,,,3.5,2,https://maps.google.com/?cid=14544967939049328254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.6,0.333
Bar Somm',"Vendersgade 10, 1363 København",55.6840689,12.5680688,osm,yes,google,bar,node,9173401696,Bar Somm,,,ChIJH2pzFVxTUkYRfcfBtjBm3fQ,Bar Somm',"Vendersgade 10, 1363 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.7,86,https://maps.google.com/?cid=17644371274518087549&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.9,1.0
Bar Vitrine,"Møntergade 5, 1116 København",55.6818676,12.5794069,osm,yes,google,bar,node,13020664897,Bar Vitrine,,,ChIJyW54KgBTUkYRKZV_QdDxm-U,Bar Vitrine,"Møntergade 5, 1116 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.5,77,https://maps.google.com/?cid=16545083532830020905&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,10.7,1.0
Bar la Una,"Oehlenschlægersgade 53A, 1663 København",55.6679133,12.5502065,osm,yes,osm+google,bar,node,5909838195,Bar Una,,yes,ChIJb68b_sNTUkYRE-H3ITU1Nxw,Bar la Una,"Oehlenschlægersgade 53A, 1663 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""800""}}",4.2,124,https://maps.google.com/?cid=2033152259100500243&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.5,0.824
Bar' Godt,"Kejsergade 1, 1155 København",55.6799972,12.57512,osm,yes,osm+google,bar,node,11844940085,Bar Godt,,yes,ChIJFYunSYVTUkYR2El53wdM5qc,Bar' Godt,"Kejsergade 1, 1155 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.7,139,https://maps.google.com/?cid=12098441045675166168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.8,1.0
Bar'Vin,"Skindergade 3, 1159 København",55.680739,12.576194,osm,yes,google,restaurant,node,4018786112,Bar' Vin,,,ChIJRdEEhhBTUkYRONdDH8r_hGs,Bar'Vin,"Skindergade 3, 1159 København",True,PRICE_LEVEL_MODERATE,,4.6,347,https://maps.google.com/?cid=7747598502557112120&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.3,1.0
Barabba,"Store Kongensgade 34, 1264 København",55.6824911,12.5863578,osm,yes,google,cafe,node,7833004114,Beans & Beads,,,ChIJ2W1BWxhTUkYRdPRopYGyxSc,Barabba,"Store Kongensgade 34, 1264 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1000""}}",4.2,631,https://maps.google.com/?cid=2865893007786833012&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,13.6,0.455
Barabba,"Store Kongensgade 34, 1264 København",55.6825697,12.5864106,osm,yes,google,restaurant,node,7704850530,Barabba,,,ChIJ2W1BWxhTUkYRdPRopYGyxSc,Barabba,"Store Kongensgade 34, 1264 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1000""}}",4.2,631,https://maps.google.com/?cid=2865893007786833012&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.2,1.0
Baren i Kronborggade 3,"Kronborggade 3, 2200 København",55.6913826,12.5446425,osm,yes,google,bar,node,4516721448,Kronborggade 3,,,ChIJH2R16a1TUkYRTKFUG6Vuxpo,Baren i Kronborggade 3,"Kronborggade 3, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,50,https://maps.google.com/?cid=11152723182636802380&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.5,0.778
Barkowski,"Nørre Farimagsgade 57, 1364 København",55.6846268,12.5675944,osm,yes,osm+google,bar,node,3372385621,Barkowski,,yes,ChIJVcffsAVTUkYRVuZBoULYZ4M,Barkowski,"Nørre Farimagsgade 57, 1364 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,948,https://maps.google.com/?cid=9468774522254648918&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.4,1.0
Barley Bar,"Østerbrogade 224, 2100 København",55.7127323,12.5778113,osm,yes,osm+google,bar,node,6786112500,Barley Bar,,yes,ChIJTRaQHMdTUkYR89KSSB6nP0k,Barley Bar,"Østerbrogade 224, 2100 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",5,13,https://maps.google.com/?cid=5278121036809949939&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,15.3,1.0
Barock,"Nyhavn 1, 1051 København",55.6808434,12.5879591,osm,yes,osm+google,restaurant,node,4436384259,Barock,,yes,ChIJR9CKBhhTUkYRYaFUmH8dj-4,Barock,"Nyhavn 1, 1051 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.2,991,https://maps.google.com/?cid=17189990736550207841&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.2,1.0
Bartof Café,"Nordre Fasanvej 46, 2000 Frederiksberg",55.6836628,12.5245604,osm,yes,osm+google,pub,node,279143817,Bartof Café,,yes,ChIJgejK9LhTUkYRgmSbpaOv8jQ,Bartof Café,"Nordre Fasanvej 46, 2000 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,685,https://maps.google.com/?cid=3815304951729185922&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,1.0
Baryl,"Århusgade 78, 2100 København",55.7063877,12.5835701,osm,yes,osm+google,cafe,node,5273679998,Baryl,,yes,ChIJOaqY1fFSUkYRbL-CPusOFQ4,Baryl,"Århusgade 78, 2100 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.5,564,https://maps.google.com/?cid=1014733694570774380&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.5,1.0
Baryl Frederiksberg,"Holger Danskes Vej 64, 2000 Frederiksberg",55.6878034,12.5330572,osm,yes,google,cafe,node,7308449130,Baryl,,,ChIJeyaDFdRTUkYRRuqmMaCW_ao,Baryl Frederiksberg,"Holger Danskes Vej 64, 2000 Frederiksberg",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,277,https://maps.google.com/?cid=12321169770327501382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,15.1,0.417
Bastard Café HUSET,"Rådhusstræde 13, 1466 København",55.6764713,12.5749848,osm,yes,osm+google,cafe,node,1613010941,Bastard Cafe,,yes,ChIJU3W3ZBFTUkYRR1sx91IE5FM,Bastard Café HUSET,"Rådhusstræde 13, 1466 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.7,5168,https://maps.google.com/?cid=6044961354219084615&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,13.6,0.828
Bastard Café Nørrebro,"Borgmestervangen 21, 2200 København",55.702561,12.5401572,osm,yes,google,cafe,node,12375674740,Bastard Café Nørrebro,,,ChIJWQDEbbZTUkYRvCe9DBWaFhI,Bastard Café Nørrebro,"Borgmestervangen 21, 2200 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.7,184,https://maps.google.com/?cid=1303398557369051068&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.0,1.0
Bastard Café Valby,"Valgårdsvej 4, 2500 København",55.6610695,12.5183914,osm,yes,osm+google,cafe,node,11108441286,Bastard Café Valby,,yes,ChIJR9awExJTUkYRoj0MGZR1ihw,Bastard Café Valby,"Valgårdsvej 4, 2500 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,223,https://maps.google.com/?cid=2056585458783894946&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.4,1.0
"Bea Bar, Italian Wine & Deli","Martha Christensens Vej 37, 2300 København",55.6387312,12.581538,osm,yes,google,bar,node,12886372962,BeA Bar - Italian Wine & deli,,,ChIJD1miIZJVUkYR0bsB6Z_TV1M,"Bea Bar, Italian Wine & Deli","Martha Christensens Vej 37, 2300 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.9,47,https://maps.google.com/?cid=6005501311884311505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,29.4,1.0
Beat Café,"Enghave Pl. 13, st th, 1670 København",55.6667879,12.5458444,osm,yes,google,cafe,node,4819045768,Beat Café,,,ChIJI85wwp1TUkYRsFpAQaZvzh4,Beat Café,"Enghave Pl. 13, st th, 1670 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.6,709,https://maps.google.com/?cid=2219834426190224048&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.3,1.0
Beau Marché,"Ny Østergade 32, 1101 København",55.6821205,12.5814434,osm,yes,google,cafe,node,2452231120,Beau Marché Cafe & Vin,,,ChIJIfZw7RlTUkYRyGyaGpG5seA,Beau Marché,"Ny Østergade 32, 1101 København",True,PRICE_LEVEL_MODERATE,,4.2,342,https://maps.google.com/?cid=16190926168241368264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.3,0.606
Bella Donna/Osteria Italiana,"Skindergade 34, 1159 København",55.6790263,12.5735728,osm,yes,google,restaurant,node,13044596789,Bella Donna,,,ChIJmZgfTRBTUkYRSA9kfo96GJg,Bella Donna/Osteria Italiana,"Skindergade 34, 1159 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.2,1442,https://maps.google.com/?cid=10959644449925500744&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,19.7,0.564
Bellas Coffee Cup,"C.F. Møllers Allé, 2300 København",55.6333613,12.5790861,osm,yes,osm+google,cafe,node,8144238940,Bella's Coffee Cup,,yes,ChIJd6cEexAgTUYR47MxZiQEFoQ,Bellas Coffee Cup,"C.F. Møllers Allé, 2300 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.8,159,https://maps.google.com/?cid=9517799416873989091&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.1,0.971
Bellas Coffee Lab Roastery,"Michael Strunges Vej 12, 2300 København",55.6377155,12.5816288,osm,yes,google,cafe,node,11293448285,Bella's Coffee Lab,,,ChIJ-RMXeWtVUkYRl7vKrucrQBg,Bellas Coffee Lab Roastery,"Michael Strunges Vej 12, 2300 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.8,467,https://maps.google.com/?cid=1747444929489714071&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.0,0.773
Belma,"Istedgade 50, 1650 København",55.6702083,12.5563878,osm,yes,google,bar,node,6689640698,Belma,,,ChIJ84w2fppTUkYRF-oU2kyXdCw,Belma,"Istedgade 50, 1650 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.6,76,https://maps.google.com/?cid=3203351591299377687&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.8,1.0
